fetched_at_utc,park_id,park_name,land,ride_id,ride_name,wait_time,is_open,last_updated
2026-09-08T09:52:13.777466+00:00,16,Disneyland,Fantasyland,305,Storybook Land Canal Boats,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.777466+00:00,16,Disneyland,Frontierland,323,Big Thunder Mountain Railroad,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.777466+00:00,16,Disneyland,Frontierland,679,Frontierland Shootin' Exposition,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.777466+00:00,16,Disneyland,Frontierland,456,Mark Twain Riverboat,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.777466+00:00,16,Disneyland,Frontierland,331,Pirate's Lair on Tom Sawyer Island,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.777466+00:00,16,Disneyland,Frontierland,328,Sailing Ship Columbia,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.777466+00:00,16,Disneyland,Main Street U.S.A,674,Disneyland Railroad,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.777466+00:00,16,Disneyland,Main Street U.S.A,690,Great Moments with Mr. Lincoln,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.777466+00:00,16,Disneyland,Main Street U.S.A,686,Main Street Cinema,0,True,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.777466+00:00,16,Disneyland,Main Street U.S.A,691,Main Street Vehicles,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.777466+00:00,16,Disneyland,Main Street U.S.A,14915,Opera House - Walt Disney - A Magical Life,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.777466+00:00,16,Disneyland,Main Street U.S.A,695,The Disney Gallery,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.777466+00:00,16,Disneyland,Main Street U.S.A,14923,Walt Disney - A Magical Life,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.777466+00:00,16,Disneyland,Mickey's Toontown,324,Chip 'n' Dale's GADGETcoaster,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.777466+00:00,16,Disneyland,Mickey's Toontown,13814,Donald's Duck Pond,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.777466+00:00,16,Disneyland,Mickey's Toontown,11980,Goofy's How-to-Play Yard,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.777466+00:00,16,Disneyland,Mickey's Toontown,11526,Mickey & Minnie's Runaway Railway,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.777466+00:00,16,Disneyland,Mickey's Toontown,709,Mickey's House and Meet Mickey Mouse,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.777466+00:00,16,Disneyland,Mickey's Toontown,327,Mickey's House and Meet Mickey Mouse,0,False,2026-09-06T19:50:39.000Z
2026-09-08T09:52:13.777466+00:00,16,Disneyland,Mickey's Toontown,684,Minnie's House,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.777466+00:00,16,Disneyland,Mickey's Toontown,332,Roger Rabbit's Car Toon Spin,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.777466+00:00,16,Disneyland,New Orleans Square,325,Haunted Mansion Holiday,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.777466+00:00,16,Disneyland,New Orleans Square,289,Pirates of the Caribbean,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.777466+00:00,16,Disneyland,Star Wars: Galaxy's Edge,6339,Millennium Falcon: Smugglers Run,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.777466+00:00,16,Disneyland,Star Wars: Galaxy's Edge,10903,Millennium Falcon: Smugglers Run Single Rider,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.777466+00:00,16,Disneyland,Star Wars: Galaxy's Edge,6340,Star Wars: Rise of the Resistance,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.777466+00:00,16,Disneyland,Tomorrowland,287,Astro Orbitor,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.777466+00:00,16,Disneyland,Tomorrowland,317,Autopia,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.777466+00:00,16,Disneyland,Tomorrowland,273,Buzz Lightyear Astro Blasters,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.777466+00:00,16,Disneyland,Tomorrowland,274,Disneyland Monorail,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.777466+00:00,16,Disneyland,Tomorrowland,276,Finding Nemo Submarine Voyage,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.777466+00:00,16,Disneyland,Tomorrowland,16627,Pixar Short Film Spotlight,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.777466+00:00,16,Disneyland,Tomorrowland,284,Space Mountain,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.777466+00:00,16,Disneyland,Tomorrowland,286,Star Tours - The Adventures Continue,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.991009+00:00,17,California Adventure,Avengers Campus,329,Guardians of the Galaxy - Mission: BREAKOUT!,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.991009+00:00,17,California Adventure,Avengers Campus,8843,WEB SLINGERS: A Spider-Man Adventure,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.991009+00:00,17,California Adventure,Avengers Campus,10907,WEB SLINGERS: A Spider-Man Adventure Single Rider,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.991009+00:00,17,California Adventure,Cars Land,2608,Luigi's Honkin' Haul-O-Ween,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.991009+00:00,17,California Adventure,Cars Land,295,Radiator Springs Racers,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.991009+00:00,17,California Adventure,Cars Land,10904,Radiator Springs Racers Single Rider,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.991009+00:00,17,California Adventure,Grizzly Peak,302,Grizzly River Run,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.991009+00:00,17,California Adventure,Grizzly Peak,293,Redwood Creek Challenge Trail,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.991009+00:00,17,California Adventure,Grizzly Peak,17129,Soarin’ Across America,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.991009+00:00,17,California Adventure,Hollywood Land,321,Animation Academy,0,True,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.991009+00:00,17,California Adventure,Hollywood Land,6440,Mickey's PhilharMagic,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.991009+00:00,17,California Adventure,Hollywood Land,291,"Monsters, Inc. Mike & Sulley to the Rescue!",0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.991009+00:00,17,California Adventure,Hollywood Land,868,Sorcerer's Workshop,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.991009+00:00,17,California Adventure,Hollywood Land,294,Turtle Talk with Crush,0,True,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.991009+00:00,17,California Adventure,Pacific Wharf,869,The Bakery Tour,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.991009+00:00,17,California Adventure,Paradise Gardens Park,298,Golden Zephyr,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.991009+00:00,17,California Adventure,Paradise Gardens Park,319,Goofy's Sky School,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.991009+00:00,17,California Adventure,Paradise Gardens Park,301,Silly Symphony Swings,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.991009+00:00,17,California Adventure,Paradise Gardens Park,10905,Silly Symphony Swings Single Rider,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.991009+00:00,17,California Adventure,Paradise Gardens Park,316,The Little Mermaid - Ariel's Undersea Adventure,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.991009+00:00,17,California Adventure,Paradise Gardens Park,11528,World of Color – ONE,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.991009+00:00,17,California Adventure,Pixar Pier,866,Games of Pixar Pier,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.991009+00:00,17,California Adventure,Pixar Pier,322,Incredicoaster,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.991009+00:00,17,California Adventure,Pixar Pier,10906,Incredicoaster Single Rider,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.991009+00:00,17,California Adventure,Pixar Pier,6643,Inside Out Emotional Whirlwind,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.991009+00:00,17,California Adventure,Pixar Pier,310,Jessie's Critter Carousel,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.991009+00:00,17,California Adventure,Pixar Pier,300,Jumpin' Jellyfish,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.991009+00:00,17,California Adventure,Pixar Pier,311,Pixar Pal-A-Round - Swinging,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.991009+00:00,17,California Adventure,Pixar Pier,5557,Pixar Pal-A-Round – Non-Swinging,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.991009+00:00,17,California Adventure,Pixar Pier,313,Toy Story Midway Mania!,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.991009+00:00,17,California Adventure,Halloween,5146,Guardians of the Galaxy - Monsters After Dark,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.991009+00:00,17,California Adventure,Halloween,4723,Mater's Graveyard JamBOOree,0,False,2026-09-08T09:50:48.000Z
2026-09-08T09:52:13.991009+00:00,17,California Adventure,Halloween,7292,Villains Grove at Oogie Boogie Bash,0,False,2026-09-08T09:50:48.000Z
2026-09-08T13:56:53.917473+00:00,6,Magic Kingdom,Adventureland,1184,A Pirate's Adventure ~ Treasures of the Seven Seas,0,False,2026-09-08T13:55:18.000Z
2026-09-08T13:56:53.917473+00:00,6,Magic Kingdom,Adventureland,134,Jungle Cruise,30,True,2026-09-08T13:55:18.000Z
2026-09-08T13:56:53.917473+00:00,6,Magic Kingdom,Adventureland,137,Pirates of the Caribbean,5,True,2026-09-08T13:55:18.000Z
2026-09-08T13:56:53.917473+00:00,6,Magic Kingdom,Adventureland,355,Swiss Family Treehouse,5,True,2026-09-08T13:55:18.000Z
2026-09-08T13:56:53.917473+00:00,6,Magic Kingdom,Adventureland,141,The Magic Carpets of Aladdin,10,True,2026-09-08T13:55:18.000Z
2026-09-08T13:56:53.917473+00:00,6,Magic Kingdom,Adventureland,334,Walt Disney's Enchanted Tiki Room,10,True,2026-09-08T13:55:18.000Z
2026-09-08T13:56:53.917473+00:00,6,Magic Kingdom,Fantasyland,133,"""it's a small world""",5,True,2026-09-08T13:55:18.000Z
2026-09-08T13:56:53.917473+00:00,6,Magic Kingdom,Fantasyland,13764,Casey Jr. Splash 'N' Soak Station,0,True,2026-09-08T13:55:18.000Z
2026-09-08T13:56:53.917473+00:00,6,Magic Kingdom,Fantasyland,13763,Cinderella Castle,0,True,2026-09-08T13:55:18.000Z
2026-09-08T13:56:53.917473+00:00,6,Magic Kingdom,Fantasyland,132,Dumbo the Flying Elephant,15,True,2026-09-08T13:55:18.000Z
2026-09-08T13:56:53.917473+00:00,6,Magic Kingdom,Fantasyland,128,Enchanted Tales with Belle,10,True,2026-09-08T13:55:18.000Z
2026-09-08T13:56:53.917473+00:00,6,Magic Kingdom,Fantasyland,135,Mad Tea Party,5,True,2026-09-08T13:55:18.000Z
2026-09-08T13:56:53.917473+00:00,6,Magic Kingdom,Fantasyland,147,Meet Ariel at Her Grotto,15,True,2026-09-08T13:55:18.000Z
2026-09-08T13:56:53.917473+00:00,6,Magic Kingdom,Fantasyland,6700,Meet Cinderella and a Visiting Princess at Princess Fairytale Hall,10,True,2026-09-08T13:55:18.000Z
2026-09-08T13:56:53.917473+00:00,6,Magic Kingdom,Fantasyland,144,Meet Daring Disney Pals as Circus Stars at Pete's Silly Sideshow,0,False,2026-09-08T13:55:18.000Z
2026-09-08T13:56:53.917473+00:00,6,Magic Kingdom,Fantasyland,145,Meet Dashing Disney Pals as Circus Stars at Pete's Silly Sideshow,0,False,2026-09-08T13:55:18.000Z
2026-09-08T13:56:53.917473+00:00,6,Magic Kingdom,Fantasyland,6699,Meet Princess Tiana and a Visiting Princess at Princess Fairytale Hall,20,True,2026-09-08T13:55:18.000Z
2026-09-08T13:56:53.917473+00:00,6,Magic Kingdom,Fantasyland,171,Mickey's PhilharMagic,15,True,2026-09-08T13:55:18.000Z
2026-09-08T13:56:53.917473+00:00,6,Magic Kingdom,Fantasyland,136,Peter Pan's Flight,30,True,2026-09-08T13:55:18.000Z
2026-09-08T13:56:53.917473+00:00,6,Magic Kingdom,Fantasyland,161,Prince Charming Regal Carrousel,10,True,2026-09-08T13:55:18.000Z
2026-09-08T13:56:53.917473+00:00,6,Magic Kingdom,Fantasyland,129,Seven Dwarfs Mine Train,40,True,2026-09-08T13:55:18.000Z
2026-09-08T13:56:53.917473+00:00,6,Magic Kingdom,Fantasyland,126,The Barnstormer,5,True,2026-09-08T13:55:18.000Z
2026-09-08T13:56:53.917473+00:00,6,Magic Kingdom,Fantasyland,142,The Many Adventures of Winnie the Pooh,20,True,2026-09-08T13:55:18.000Z
2026-09-08T13:56:53.917473+00:00,6,Magic Kingdom,Fantasyland,127,Under the Sea - Journey of The Little Mermaid,5,True,2026-09-08T13:55:18.000Z
2026-09-08T13:56:53.917473+00:00,6,Magic Kingdom,Fantasyland,1181,Walt Disney World Railroad - Fantasyland,20,True,2026-09-08T13:55:18.000Z
2026-09-08T13:56:53.917473+00:00,6,Magic Kingdom,Frontierland,130,Big Thunder Mountain Railroad,20,True,2026-09-08T13:55:18.000Z
2026-09-08T13:56:53.917473+00:00,6,Magic Kingdom,Frontierland,1214,Country Bear Musical Jamboree,0,True,2026-09-08T13:55:18.000Z
2026-09-08T13:56:53.917473+00:00,6,Magic Kingdom,Frontierland,13630,Tiana's Bayou Adventure,5,True,2026-09-08T13:55:18.000Z
2026-09-08T13:56:53.917473+00:00,6,Magic Kingdom,Liberty Square,140,Haunted Mansion,13,True,2026-09-08T13:55:18.000Z
2026-09-08T13:56:53.917473+00:00,6,Magic Kingdom,Liberty Square,356,The Hall of Presidents,0,False,2026-09-08T13:55:18.000Z
2026-09-08T13:56:53.917473+00:00,6,Magic Kingdom,"Main Street, U.S.A.",1188,Main Street Vehicles,0,True,2026-09-08T13:55:18.000Z
2026-09-08T13:56:53.917473+00:00,6,Magic Kingdom,"Main Street, U.S.A.",146,Meet Mickey at Town Square Theater,10,True,2026-09-08T13:55:18.000Z
2026-09-08T13:56:53.917473+00:00,6,Magic Kingdom,"Main Street, U.S.A.",1189,"Walt Disney World Railroad - Main Street, U.S.A.",20,True,2026-09-08T13:55:18.000Z
2026-09-08T13:56:53.917473+00:00,6,Magic Kingdom,Tomorrowland,248,Astro Orbiter,5,True,2026-09-08T13:55:18.000Z
2026-09-08T13:56:53.917473+00:00,6,Magic Kingdom,Tomorrowland,131,Buzz Lightyear’s Space Ranger Spin,20,True,2026-09-08T13:55:18.000Z
2026-09-08T13:56:53.917473+00:00,6,Magic Kingdom,Tomorrowland,125,"Monsters, Inc. Laugh Floor",10,True,2026-09-08T13:55:18.000Z
2026-09-08T13:56:53.917473+00:00,6,Magic Kingdom,Tomorrowland,138,Space Mountain,10,True,2026-09-08T13:55:18.000Z
2026-09-08T13:56:53.917473+00:00,6,Magic Kingdom,Tomorrowland,143,Tomorrowland Speedway,10,True,2026-09-08T13:55:18.000Z
2026-09-08T13:56:53.917473+00:00,6,Magic Kingdom,Tomorrowland,1190,Tomorrowland Transit Authority PeopleMover,5,True,2026-09-08T13:55:18.000Z
2026-09-08T13:56:53.917473+00:00,6,Magic Kingdom,Tomorrowland,11527,TRON Lightcycle / Run,45,True,2026-09-08T13:55:18.000Z
2026-09-08T13:56:53.917473+00:00,6,Magic Kingdom,Tomorrowland,457,Walt Disney's Carousel of Progress,0,False,2026-09-08T13:55:18.000Z
2026-09-08T13:56:53.917473+00:00,6,Magic Kingdom,Other,14928,Meet Jack Skellington and Sally at Mickey's Not-So-Scary Halloween Party,0,False,2026-09-08T13:55:18.000Z
2026-09-08T13:56:53.917473+00:00,6,Magic Kingdom,Other,14927,Meet Mickey Mouse and Minnie Mouse at Mickey's Not-So-Scary Halloween Party,0,False,2026-09-08T13:55:18.000Z
2026-09-08T13:56:54.178192+00:00,5,EPCOT,World Celebration,2495,Disney and Pixar Short Film Festival,0,True,2026-09-08T13:55:18.000Z
2026-09-08T13:56:54.178192+00:00,5,EPCOT,World Celebration,155,Journey Into Imagination With Figment,5,True,2026-09-08T13:55:18.000Z
2026-09-08T13:56:54.178192+00:00,5,EPCOT,World Celebration,13627,Meet Beloved Disney Pals at Mickey & Friends,60,True,2026-09-08T13:55:18.000Z
2026-09-08T13:56:54.178192+00:00,5,EPCOT,World Celebration,159,Spaceship Earth,0,False,2026-09-08T13:55:18.000Z
2026-09-08T13:56:54.178192+00:00,5,EPCOT,World Discovery,10916,Guardians of the Galaxy: Cosmic Rewind,85,True,2026-09-08T13:55:18.000Z
2026-09-08T13:56:54.178192+00:00,5,EPCOT,World Discovery,158,Mission: SPACE,15,True,2026-09-08T13:55:18.000Z
2026-09-08T13:56:54.178192+00:00,5,EPCOT,World Discovery,160,Test Track,60,True,2026-09-08T13:55:18.000Z
2026-09-08T13:56:54.178192+00:00,5,EPCOT,World Discovery,10900,Test Track Presented by Chevrolet Single Rider,0,True,2026-09-08T13:55:18.000Z
2026-09-08T13:56:54.178192+00:00,5,EPCOT,World Nature,7323,Awesome Planet,0,True,2026-09-08T13:55:18.000Z
2026-09-08T13:56:54.178192+00:00,5,EPCOT,World Nature,12387,"Journey of Water, Inspired by Moana",0,True,2026-09-08T13:55:18.000Z
2026-09-08T13:56:54.178192+00:00,5,EPCOT,World Nature,156,Living with the Land,5,True,2026-09-08T13:55:18.000Z
2026-09-08T13:56:54.178192+00:00,5,EPCOT,World Nature,13782,SeaBase Aquarium,0,True,2026-09-08T13:55:18.000Z
2026-09-08T13:56:54.178192+00:00,5,EPCOT,World Nature,16467,Soarin' Across America,10,True,2026-09-08T13:55:18.000Z
2026-09-08T13:56:54.178192+00:00,5,EPCOT,World Nature,153,The Seas with Nemo & Friends,20,True,2026-09-08T13:55:18.000Z
2026-09-08T13:56:54.178192+00:00,5,EPCOT,World Nature,152,Turtle Talk With Crush,15,True,2026-09-08T13:55:18.000Z
2026-09-08T13:56:54.178192+00:00,5,EPCOT,World Showcase,829,Canada Far and Wide in Circle-Vision 360,15,True,2026-09-08T13:55:18.000Z
2026-09-08T13:56:54.178192+00:00,5,EPCOT,World Showcase,2679,Frozen Ever After,45,True,2026-09-08T13:55:18.000Z
2026-09-08T13:56:54.178192+00:00,5,EPCOT,World Showcase,466,Gran Fiesta Tour Starring The Three Caballeros,5,True,2026-09-08T13:55:18.000Z
2026-09-08T13:56:54.178192+00:00,5,EPCOT,World Showcase,6701,Meet Anna and Elsa at Royal Sommerhus,45,True,2026-09-08T13:55:18.000Z
2026-09-08T13:56:54.178192+00:00,5,EPCOT,World Showcase,10914,Remy's Ratatouille Adventure,30,True,2026-09-08T13:55:18.000Z
2026-09-08T13:56:54.178192+00:00,5,EPCOT,World Showcase,10915,Remy's Ratatouille Adventure Single Rider,0,True,2026-09-08T13:55:18.000Z
2026-09-08T13:56:55.063189+00:00,7,Hollywood Studios,Animation Courtyard,16641,Disney Jr. Mickey Mouse Clubhouse Live!,0,True,2026-09-08T13:55:29.000Z
2026-09-08T13:56:55.063189+00:00,7,Hollywood Studios,Animation Courtyard,12430,Meet Ariel at Walt Disney Presents,0,True,2026-09-08T13:55:29.000Z
2026-09-08T13:56:55.063189+00:00,7,Hollywood Studios,Animation Courtyard,14859,The Little Mermaid – A Musical Adventure,0,True,2026-09-08T13:55:29.000Z
2026-09-08T13:56:55.063189+00:00,7,Hollywood Studios,Animation Courtyard,5145,Walt Disney Presents,0,True,2026-09-08T13:55:29.000Z
2026-09-08T13:56:55.063189+00:00,7,Hollywood Studios,Commissary Lane,6704,Meet Disney Stars at Red Carpet Dreams,45,True,2026-09-08T13:55:29.000Z
2026-09-08T13:56:55.063189+00:00,7,Hollywood Studios,Echo Lake,1174,For the First Time in Forever: A Frozen Sing-Along Celebration,0,True,2026-09-08T13:55:29.000Z
2026-09-08T13:56:55.063189+00:00,7,Hollywood Studios,Echo Lake,6702,Indiana Jones™ Epic Stunt Spectacular!,0,True,2026-09-08T13:55:29.000Z
2026-09-08T13:56:55.063189+00:00,7,Hollywood Studios,Echo Lake,6703,Meet Olaf at Celebrity Spotlight,35,True,2026-09-08T13:55:29.000Z
2026-09-08T13:56:55.063189+00:00,7,Hollywood Studios,Echo Lake,120,Star Tours – The Adventures Continue,5,True,2026-09-08T13:55:29.000Z
2026-09-08T13:56:55.063189+00:00,7,Hollywood Studios,Echo Lake,7333,Vacation Fun - An Original Animated Short with Mickey & Minnie,0,False,2026-09-08T13:55:29.000Z
2026-09-08T13:56:55.063189+00:00,7,Hollywood Studios,Hollywood Boulevard,6361,Mickey & Minnie's Runaway Railway,0,False,2026-09-08T13:55:29.000Z
2026-09-08T13:56:55.063189+00:00,7,Hollywood Studios,Pixar Plaza,12425,Meet Edna Mode at the Edna Mode Experience,15,True,2026-09-08T13:55:29.000Z
2026-09-08T13:56:55.063189+00:00,7,Hollywood Studios,Pixar Plaza,117,Toy Story Mania!,50,True,2026-09-08T13:55:29.000Z
2026-09-08T13:56:55.063189+00:00,7,Hollywood Studios,Star Wars: Galaxy's Edge,6368,Millennium Falcon: Smugglers Run,30,True,2026-09-08T13:55:29.000Z
2026-09-08T13:56:55.063189+00:00,7,Hollywood Studios,Star Wars: Galaxy's Edge,10902,Millennium Falcon: Smugglers Run Single Rider,0,True,2026-09-08T13:55:29.000Z
2026-09-08T13:56:55.063189+00:00,7,Hollywood Studios,Star Wars: Galaxy's Edge,6369,Star Wars: Rise of the Resistance,0,False,2026-09-08T13:55:29.000Z
2026-09-08T13:56:55.063189+00:00,7,Hollywood Studios,Star Wars: Galaxy's Edge,14531,Star Wars: Rise of the Resistance Single Rider,0,False,2026-09-08T13:55:29.000Z
2026-09-08T13:56:55.063189+00:00,7,Hollywood Studios,Sunset Boulevard,1176,Beauty and the Beast – Live on Stage,0,True,2026-09-08T13:55:29.000Z
2026-09-08T13:56:55.063189+00:00,7,Hollywood Studios,Sunset Boulevard,16343,Rock 'n' Roller Coaster Starring Aerosmith Single Rider,0,True,2026-09-08T13:55:29.000Z
2026-09-08T13:56:55.063189+00:00,7,Hollywood Studios,Sunset Boulevard,16342,Rock ’n’ Roller Coaster Starring The Muppets,45,True,2026-09-08T13:55:29.000Z
2026-09-08T13:56:55.063189+00:00,7,Hollywood Studios,Sunset Boulevard,123,The Twilight Zone™ Tower of Terror,35,True,2026-09-08T13:55:29.000Z
2026-09-08T13:56:55.063189+00:00,7,Hollywood Studios,Toy Story Land,5477,Alien Swirling Saucers,35,True,2026-09-08T13:55:29.000Z
2026-09-08T13:56:55.063189+00:00,7,Hollywood Studios,Toy Story Land,5476,Slinky Dog Dash,0,False,2026-09-08T13:55:29.000Z
2026-09-08T13:56:55.310864+00:00,8,Animal Kingdom,Africa,657,Festival of the Lion King,0,True,2026-09-08T13:55:29.000Z
2026-09-08T13:56:55.310864+00:00,8,Animal Kingdom,Africa,651,Gorilla Falls Exploration Trail,5,True,2026-09-08T13:55:29.000Z
2026-09-08T13:56:55.310864+00:00,8,Animal Kingdom,Africa,113,Kilimanjaro Safaris,45,True,2026-09-08T13:55:29.000Z
2026-09-08T13:56:55.310864+00:00,8,Animal Kingdom,Africa,655,Wildlife Express Train,5,True,2026-09-08T13:55:29.000Z
2026-09-08T13:56:55.310864+00:00,8,Animal Kingdom,Asia,110,Expedition Everest - Legend of the Forbidden Mountain,15,True,2026-09-08T13:55:29.000Z
2026-09-08T13:56:55.310864+00:00,8,Animal Kingdom,Asia,14533,Expedition Everest - Legend of the Forbidden Mountain Single Rider,0,True,2026-09-08T13:55:29.000Z
2026-09-08T13:56:55.310864+00:00,8,Animal Kingdom,Asia,10921,Feathered Friends in Flight!,0,True,2026-09-08T13:55:29.000Z
2026-09-08T13:56:55.310864+00:00,8,Animal Kingdom,Asia,112,Kali River Rapids,5,True,2026-09-08T13:55:29.000Z
2026-09-08T13:56:55.310864+00:00,8,Animal Kingdom,Conservation Station,13806,Animal Care at Conservation Station,0,True,2026-09-08T13:55:29.000Z
2026-09-08T13:56:55.310864+00:00,8,Animal Kingdom,Conservation Station,16545,Bluey's Wild World at Conservation Station,15,True,2026-09-08T13:55:29.000Z
2026-09-08T13:56:55.310864+00:00,8,Animal Kingdom,Dinoland U.S.A,10920,Finding Nemo: The Big Blue... and Beyond!,0,True,2026-09-08T13:55:29.000Z
2026-09-08T13:56:55.310864+00:00,8,Animal Kingdom,Discovery Island,13811,Discovery Island Trails,0,True,2026-09-08T13:55:29.000Z
2026-09-08T13:56:55.310864+00:00,8,Animal Kingdom,Discovery Island,116,Meet Favorite Disney Pals at Adventurers Outpost,25,True,2026-09-08T13:55:29.000Z
2026-09-08T13:56:55.310864+00:00,8,Animal Kingdom,Discovery Island,12451,Meet Moana at Character Landing,0,True,2026-09-08T13:55:29.000Z
2026-09-08T13:56:55.310864+00:00,8,Animal Kingdom,Discovery Island,13751,Tree of Life,0,True,2026-09-08T13:55:29.000Z
2026-09-08T13:56:55.310864+00:00,8,Animal Kingdom,Discovery Island,14943,Zootopia: Better Zoogether!,10,True,2026-09-08T13:55:29.000Z
2026-09-08T13:56:55.310864+00:00,8,Animal Kingdom,Pandora - The World of Avatar,4439,Avatar Flight of Passage,55,True,2026-09-08T13:55:29.000Z
2026-09-08T13:56:55.310864+00:00,8,Animal Kingdom,Pandora - The World of Avatar,4438,Na'vi River Journey,50,True,2026-09-08T13:55:29.000Z
2026-09-08T13:56:55.310864+00:00,8,Animal Kingdom,The Oasis,13812,The Oasis Exhibits,0,True,2026-09-08T13:55:29.000Z
2026-09-08T13:56:55.310864+00:00,8,Animal Kingdom,The Oasis,13808,Wilderness Explorers,0,True,2026-09-08T13:55:29.000Z
2026-09-08T13:56:55.565244+00:00,16,Disneyland,Adventureland,12428,Adventureland Treehouse inspired by Walt Disney’s Swiss Family Robinson,0,False,2026-09-08T13:55:38.000Z
2026-09-08T13:56:55.565244+00:00,16,Disneyland,Adventureland,326,Indiana Jones™ Adventure,0,False,2026-09-08T13:55:38.000Z
2026-09-08T13:56:55.565244+00:00,16,Disneyland,Adventureland,296,Jungle Cruise,0,False,2026-09-08T13:55:38.000Z
2026-09-08T13:56:55.565244+00:00,16,Disneyland,Adventureland,288,Walt Disney's Enchanted Tiki Room,0,False,2026-09-08T13:55:38.000Z
2026-09-08T13:56:55.565244+00:00,16,Disneyland,Bayou Country,304,Davy Crockett's Explorer Canoes,0,False,2026-09-08T13:55:38.000Z
2026-09-08T13:56:55.565244+00:00,16,Disneyland,Bayou Country,306,The Many Adventures of Winnie the Pooh,0,False,2026-09-08T13:55:38.000Z
2026-09-08T13:56:55.565244+00:00,16,Disneyland,Bayou Country,14168,Tiana's Bayou Adventure,0,False,2026-09-08T13:55:38.000Z
2026-09-08T13:56:55.565244+00:00,16,Disneyland,Bayou Country,14326,Tiana's Bayou Adventure Single Rider,0,False,2026-09-08T13:55:38.000Z
